Document,GBWP (kHz),sent,p
AD621,1.4,352,0.0010124289
AD621,1.4,358,0.00034452655
AD621,1.4,365,0.0013866876
AD621,1.4,379,0.0008359485
AD621,1.4,396,0.0012446345
AD621,1.4,686,0.0009244878
AD621,1.4,692,0.00023583093
AD621,1.4,695,0.0009371543
AD621,1.4,701,0.00025975765
AD621,1.4,718,0.0012267062
AD621,1.5,359,0.00034561445
AD621,1.5,380,0.00096168736
AD621,1.5,397,0.0014317578
AD621,1.5,693,0.00023657548
AD621,1.5,702,0.00026057794
AD621,1.5,719,0.0014111385
AD621,1.6,354,0.0011326978
AD621,1.6,367,0.0015502645
AD621,1.6,382,0.0010147697
AD621,1.6,688,0.0010340273
AD621,1.6,697,0.0010484912
AD621,1.6,704,0.0009357807
AD621,12.0,416,0.0004758033
AD621,12.0,417,0.00047132574
AD621,12.0,418,0.00037801053
AD621,12.0,738,0.0005618966
AD621,12.0,739,0.0005410469
AD621,12.0,740,0.00050374574
AD621,18.0,355,0.0006090718
AD621,18.0,368,0.0006033407
AD621,18.0,385,0.00022561071
AD621,18.0,689,0.00054447784
AD621,18.0,698,0.0006341269
AD621,18.0,707,0.00038054315
AD621,2.3,384,0.0010760531
AD621,2.3,706,0.0009922988
AD621,200.0,726,0.0007347479
AD621,200.0,727,0.0007074896
AD621,200.0,728,0.000658721
AD621,800.0,404,0.00064588117
AD621,800.0,405,0.0006398042
AD621,800.0,406,0.00051315024
AD622,0.1,337,5.1782827e-06
AD622,0.1,353,4.0222535e-06
AD622,0.1,358,7.842124e-06
AD622,1.0,332,3.2471933e-06
AD622,1.0,337,7.3588662e-06
AD622,1.0,352,2.6560272e-06
AD622,1.0,354,6.004531e-06
AD622,1.2,346,0.00047234178
AD622,10.0,333,3.0646966e-05
AD622,10.0,349,0.0007236776
AD622,10.0,353,1.1845127e-05
AD622,10.0,355,0.00012652668
AD622,10.0,358,2.2082751e-05
AD622,100.0,334,1.4917952e-05
AD622,100.0,337,7.451761e-06
AD622,100.0,356,1.4264063e-05
AD622,12.0,344,0.0004498882
AD622,12.0,362,5.6795525e-05
AD622,120.0,342,0.00067205715
AD622,72.0,364,0.00011645703
AD622,800.0,340,0.00039024377
AD623,0.01,794,7.0912165e-06
AD623,0.05,780,0.0007612896
AD623,0.05,782,0.0005716201
AD623,0.05,784,0.0005491143
AD623,0.15,781,0.0006780605
AD623,0.15,783,0.0006411245
AD623,0.15,785,0.0004925668
AD623,0.2,772,0.0005059788
AD623,0.2,774,0.00037584646
AD623,0.2,776,0.00047050384
AD623,0.3,812,0.000159322
AD623,0.3,813,0.00015082203
AD623,0.3,814,0.00019028355
AD623,0.5,773,0.00045571817
AD623,0.5,775,0.00035905567
AD623,0.5,777,0.00030480558
AD623,1.0,789,8.130097e-06
AD623,1.0,794,9.923219e-06
AD623,10.0,771,0.0012066674
AD623,10.0,790,2.400441e-05
AD623,10.0,795,2.5243466e-05
AD623,10.0,804,0.0007877024
AD623,10.0,805,0.00074570306
AD623,10.0,806,0.00094066426
AD623,100.0,779,0.0023244184
AD623,100.0,791,2.1157026e-05
AD623,100.0,800,0.00067133375
AD623,100.0,801,0.0005671767
AD623,100.0,802,0.00071549596
AD623,2.0,808,0.0004246182
AD623,2.0,809,0.00040197026
AD623,2.0,810,0.0005071092
AD623,5.0,816,2.3514554e-05
AD623,800.0,796,0.00030453317
AD623,800.0,797,0.00025727024
AD623,800.0,798,0.00032457444
AD626,0.1,307,0.00039287214
AD626,0.1,312,0.0006443792
AD626,0.1,522,0.00033116838
AD626,0.1,527,0.00067519577
AD626,0.17,306,0.00040647795
AD626,0.17,310,0.00082153693
AD626,0.17,311,0.00046468296
AD626,0.17,315,0.00089383306
AD626,0.17,521,0.00034263803
AD626,0.17,525,0.00072163186
AD626,0.17,526,0.00048690988
AD626,0.17,530,0.0008888918
AD626,0.22,309,0.00080922747
AD626,0.22,314,0.00096758484
AD626,0.22,524,0.0007108184
AD626,0.22,529,0.0009622364
AD626,0.25,292,0.0014367457
AD626,0.25,293,0.0016421784
AD626,0.25,295,0.0014668949
AD626,0.25,296,0.0016766295
AD626,0.25,507,0.0010541981
AD626,0.25,508,0.0012049979
AD626,0.25,510,0.001780636
AD626,0.25,511,0.0020351387
AD626,0.5,413,0.0008158312
AD626,0.5,415,0.00045179273
AD626,0.5,491,0.0042876587
AD626,0.5,493,0.0073494986
AD626,1.0,409,0.00048861105
AD626,1.0,411,0.0002409085
AD626,1.9,187,0.00084082084
AD626,1.9,191,0.0009238449
AD626,10.0,210,0.00014486459
AD626,10.0,216,0.0001845472
AD626,10.0,222,0.00023320854
AD626,10.0,229,0.0011531612
AD626,10.0,281,0.00017594361
AD626,10.0,283,0.00013085637
AD626,10.0,428,6.598321e-05
AD626,10.0,429,8.342942e-05
AD626,10.0,442,0.0011368147
AD626,10.0,496,0.00028238387
AD626,10.0,498,0.00017874652
AD626,100.0,210,5.0521227e-05
AD626,100.0,216,6.436219e-05
AD626,100.0,222,6.517697e-05
AD626,100.0,282,0.0001335748
AD626,100.0,284,0.00014767586
AD626,100.0,308,0.0015879499
AD626,100.0,313,0.0020983217
AD626,100.0,428,3.485097e-05
AD626,100.0,429,4.4077577e-05
AD626,100.0,497,0.000181078
AD626,100.0,499,0.0002017207
AD626,100.0,523,0.0013949727
AD626,100.0,528,0.002779981
AD626,12.0,277,0.003554849
AD626,12.0,278,0.0039048125
AD626,12.0,490,0.004477727
AD626,12.0,492,0.0076742438
AD626,2.0,286,0.0013671935
AD626,2.0,287,0.0015989016
AD626,2.0,291,0.0008703587
AD626,2.0,294,0.0010007562
AD626,2.0,501,0.0014951896
AD626,2.0,502,0.0028914635
AD626,2.0,506,0.00063852075
AD626,2.0,509,0.001214919
AD626,2.5,188,0.00032569157
AD626,2.5,192,0.0004234849
AD626,2.9,189,0.00025425482
AD626,2.9,193,0.00043528498
AD626,22.0,321,0.0014142724
AD626,22.0,536,0.0013812836
AD626,24.0,320,0.0012155939
AD626,24.0,535,0.0007590656
AD626,250.0,414,0.0003609484
AD626,26.5,444,0.0035750635
AD626,26.5,445,0.0067829704
AD626,50.0,408,0.0009351158
AD626,50.0,412,0.0012051074
AD626,500.0,410,0.00025312114
AD626,55.0,217,0.00055040536
AD626,55.0,219,0.00090267067
AD626,55.0,433,0.0005509744
AD626,55.0,437,0.0011240039
AD626,6.0,190,0.00033075723
AD626,6.0,194,0.00043007056
AD626,60.0,223,0.00038732548
AD626,60.0,435,0.00086037576
AD626,60.0,439,0.0011846387
AD626,64.0,198,0.0005634406
AD626,64.0,202,0.0008422691
AD626,64.0,218,0.00092314364
AD626,64.0,220,0.0012427558
AD626,64.0,419,0.0006055082
AD626,64.0,423,0.0011249904
AD626,66.0,200,0.0014919008
AD626,66.0,204,0.0020080332
AD626,66.0,211,0.00048127753
AD626,66.0,421,0.001670425
AD626,66.0,425,0.002299281
AD626,66.0,432,0.000333651
AD626,73.0,225,0.0008220228
AD626,74.0,197,0.0009579846
AD626,74.0,201,0.001431781
AD626,74.0,418,0.0010294802
AD626,74.0,422,0.0019120041
AD626,80.0,199,0.0014131927
AD626,80.0,203,0.0017185481
AD626,80.0,213,0.0006084594
AD626,80.0,420,0.001582312
AD626,80.0,424,0.0026128972
AD626,80.0,436,0.00062925374
AD626,85.0,224,0.0010027316
AD626,85.0,226,0.0012195064
AD626,90.0,212,0.0007584091
AD626,90.0,214,0.0010210443
AD626,90.0,434,0.0005479002
AD626,90.0,438,0.00075448473
AD627,0.01,439,3.9315506e-05
AD627,0.01,441,4.8397305e-05
AD627,0.01,707,5.5116026e-05
AD627,0.01,710,6.474082e-05
AD627,0.4,450,0.0009948327
AD627,0.4,451,0.00096454116
AD627,0.4,720,0.00070689246
AD627,0.4,721,0.0007747174
AD627,125.0,800,0.010055995
AD627,125.0,801,0.013303285
AD627,3.0,447,0.0011610974
AD627,3.0,448,0.001125749
AD627,3.0,717,0.0008250739
AD627,3.0,718,0.0013605029
AD627,80.0,444,0.0005005562
AD627,80.0,445,0.0004853075
AD627,80.0,714,0.00035562637
AD627,80.0,715,0.00038976158
AD629,1.7,288,0.0010863945
AD629,1.7,290,0.0014114804
AD629,12.0,304,0.00032389993
AD629,12.0,305,0.00076192245
AD629,15.0,300,0.00017674413
AD629,15.0,301,0.00042538327
AD629,2.1,289,0.000429712
AD629,2.1,291,0.0011879541
AD629,28.0,295,0.0011620534
AD629,28.0,296,0.0032083902
AD629,500.0,284,0.0054623326
AD629,500.0,285,0.014967854
AD640,1000.0,425,0.006605291
AD640,1000.0,436,0.0023516952
AD640,1000.0,443,0.00733552
AD640,1000.0,461,0.0068997364
AD640,1020.0,453,0.002048752
AD640,1020.0,471,0.0021092521
AD640,1040.0,435,0.0020853488
AD640,145000.0,410,0.026057731
AD640,145000.0,412,0.031597268
AD640,145000.0,414,0.029708778
AD640,3000.0,405,0.004298784
AD640,350000.0,409,0.034855776
AD640,350000.0,411,0.042184647
AD640,350000.0,413,0.039689314
AD640,820.0,423,0.0038308764
AD640,850.0,429,0.008319412
AD640,850.0,447,0.009237376
AD640,850.0,465,0.008689596
AD640,860.0,441,0.0042228964
AD640,860.0,459,0.0040942985
AD640,880.0,422,0.003762317
AD640,880.0,428,0.008351797
AD640,880.0,446,0.0092733
AD640,880.0,464,0.008723404
AD640,900.0,427,0.008066156
AD640,900.0,445,0.008956432
AD640,900.0,463,0.008425171
AD640,910.0,440,0.004147355
AD640,910.0,458,0.0040210458
AD640,940.0,426,0.007922411
AD640,940.0,444,0.008796962
AD640,940.0,455,0.0023525981
AD640,940.0,462,0.008275076
AD640,940.0,473,0.0024220503
AD640,960.0,421,0.0033367453
AD640,970.0,454,0.0023104346
AD640,970.0,472,0.002378644
AD640,980.0,437,0.0023946087
AD640,980.0,439,0.0036783868
AD640,980.0,457,0.0035663126
AD641,38000.0,219,0.0016915736
AD641,40000.0,217,0.0009768667
AD641,58000.0,218,0.0009505561
AD641,58000.0,220,0.0012404732
AD648,1.8,215,0.00028967494
AD648,1.8,216,0.00045941296
AD684,0.01,112,5.040626e-05
AD684,0.01,117,6.958133e-05
AD684,0.01,122,5.0421695e-05
AD684,0.03,135,0.0029181545
AD684,0.03,145,0.0029314263
AD684,0.03,155,0.0026804274
AD684,1.0,105,1.5464113e-05
AD684,1.0,112,9.3663504e-05
AD684,1.0,117,0.00012929185
AD684,1.0,122,0.00011823266
AD684,1.0,141,0.0053650285
AD684,10.0,132,0.013198299
AD684,10.0,142,0.013257709
AD684,10.0,152,0.0134145655
AD684,10.0,79,0.00017058187
AD684,100.0,107,3.4479002e-05
AD684,100.0,171,5.3994347e-05
AD684,100.0,80,0.00018045164
AD684,1000.0,100,0.0023839842
AD684,1000.0,101,0.002356996
AD684,1000.0,83,0.00065681216
AD684,1000.0,87,0.0008022583
AD684,1000.0,91,0.00080826576
AD684,1000.0,99,0.0017773387
AD684,10000.0,79,0.00041172482
AD684,10000.0,80,0.00037861988
AD684,150.0,180,0.00081852655
AD684,150.0,182,0.00092243066
AD684,150.0,184,0.00083210994
AD684,200.0,137,0.0032143153
AD684,200.0,147,0.0039238804
AD684,200.0,157,0.0039531686
AD684,250.0,111,5.973239e-05
AD684,250.0,116,8.245485e-05
AD684,250.0,121,7.540156e-05
AD684,300.0,181,0.0008597464
AD684,300.0,183,0.0010500837
AD684,300.0,185,0.001057945
AD684,4000.0,95,0.0024310932
AD684,4000.0,96,0.0032601475
AD684,4000.0,97,0.0032232762
AD684,5.0,107,3.1584666e-05
AD684,5.0,171,4.2327545e-05
AD684,50.0,110,0.00016810239
AD684,50.0,115,0.00023204013
AD684,50.0,120,0.00021219348
AD684,50.0,133,0.010199663
AD684,50.0,143,0.01024571
AD684,50.0,153,0.010367307
AD684,500.0,111,0.00016436214
AD684,500.0,116,0.00020243783
AD684,500.0,121,0.00018512299
AD684,500.0,82,0.0016759925
AD684,500.0,86,0.0018467094
AD684,500.0,90,0.0018009809
AD684,600.0,84,0.00072061305
AD684,600.0,88,0.00088017544
AD684,600.0,92,0.0008867655
AD684,75.0,110,9.231772e-05
AD684,75.0,115,0.0001274342
AD684,75.0,120,0.00011653378
AD684,750.0,81,0.0014606855
AD684,750.0,85,0.0016095066
AD684,750.0,89,0.0015696438
AD684,80.0,173,0.000524985
AD684,80.0,175,0.00051334186
AD684,80.0,177,0.00055497274
AD684,86.0,174,0.00033431206
AD684,86.0,176,0.0004614378
AD684,86.0,178,0.00042197958
AD704,100.0,349,0.005842013
AD704,100000.0,360,0.0021970386
AD704,128000.0,364,0.0018891429
AD704,132000.0,363,0.0018306542
AD704,150.0,348,0.004643988
AD704,150000.0,342,0.00802891
AD704,5000.0,339,0.00702269
AD704,800.0,347,0.0041413913
AD704,98000.0,361,0.0014224483
AD706,0.5,218,0.00034811208
AD706,104000.0,172,0.00045861906
AD706,106000.0,169,0.0003807725
AD706,106000.0,170,0.0004294995
AD706,106000.0,171,0.00036035033
AD706,15.0,220,0.00022365717
AD706,150.0,191,0.003029341
AD706,150.0,192,0.0031260073
AD706,150.0,228,0.00076727854
AD706,150000.0,173,0.0009115826
AD706,150000.0,174,0.00018327568
AD706,17.0,219,0.0005017992
AD706,200.0,225,0.00084799586
AD706,22.0,221,4.7053327e-05
AD706,250000.0,175,0.00012556613
AD706,3.0,212,0.00062050484
AD706,300000.0,176,0.00033222648
AD706,50.0,213,0.00070646446
AD706,500000.0,177,0.0001609698
AD706,800.0,190,0.0026672864
AD708,0.12,306,0.0002694257
AD708,0.12,307,0.00059530034
AD708,0.12,308,0.0005771033
AD708,0.17,307,0.00091131806
AD708,0.17,308,0.0010541059
AD708,0.18,306,0.0004922434
AD708,10.0,332,0.0015886242
AD708,10.0,333,0.0018432285
AD708,10.0,336,0.0023770267
AD708,10.0,337,0.0027165364
AD708,10.0,340,0.002897803
AD708,110000.0,346,0.00037993962
AD708,110000.0,347,0.0005591476
AD708,120.0,313,0.0007186157
AD708,120.0,314,0.00045816196
AD708,120000.0,350,0.000851975
AD708,120000.0,351,0.0012535505
AD708,120000.0,354,0.0011502102
AD708,120000.0,355,0.0020904427
AD708,130.0,317,0.0010658331
AD708,130.0,318,0.00067961996
AD708,130.0,321,0.0014388224
AD708,130.0,322,0.0011337801
AD708,130000.0,348,0.0004918944
AD708,130000.0,349,0.00090802973
AD708,130000.0,352,0.00073641306
AD708,130000.0,353,0.0013388423
AD708,130000.0,356,0.00082827447
AD708,130000.0,357,0.0015057385
AD708,140.0,315,0.0009817278
AD708,140.0,316,0.00078524416
AD708,140.0,319,0.0014693821
AD708,140.0,320,0.0011578685
AD708,140.0,323,0.001433696
AD708,140.0,324,0.0011297393
AD708,150.0,370,0.0004638457
AD708,150.0,372,0.00084541936
AD708,150.0,374,0.0010782408
AD708,3.0,330,0.00090469065
AD708,3.0,331,0.00079061266
AD708,300.0,371,0.0008758106
AD708,300.0,373,0.0013109216
AD708,300.0,375,0.0014743423
AD708,4.0,338,0.0018521089
AD708,4.0,339,0.002116807
AD708,5.0,334,0.0013942437
AD708,5.0,335,0.00121851
AD708,500.0,362,0.012328509
AD708,500.0,364,0.023526551
AD708,500.0,366,0.029819159
AD708,7.0,341,0.001682413
AD708,900.0,363,0.02307332
AD708,900.0,365,0.03377467
AD708,900.0,367,0.037831753
AD711,0.01,226,0.00017594661
AD711,1.0,230,0.0003198512
AD711,1.0,235,0.0002666766
AD711,1.0,240,0.00048023544
AD711,1.2,231,0.00016308561
AD711,1.2,236,0.00018442601
AD711,1.2,241,0.00024637775
AD711,10000.0,204,0.0028053578
AD711,10000.0,209,0.0025072815
AD711,16.0,227,0.00012363214
AD711,18.0,232,0.00020092675
AD711,18.0,237,0.00026098918
AD711,20.0,229,0.00015520731
AD711,20.0,234,0.000129401
AD711,20.0,239,0.0002313725
AD711,200.0,228,0.00030618382
AD711,200.0,233,0.00025528108
AD711,200.0,238,0.0005813706
AD711,25000.0,205,0.00081105984
AD711,25000.0,207,0.0009486068
AD711,3000.0,218,0.0138258245
AD711,3400.0,220,0.02005231
AD711,3400.0,222,0.022666628
AD711,4000.0,219,0.030219996
AD711,4000.0,221,0.025321906
AD711,4000.0,223,0.044702906
AD711,5000.0,206,0.0014356327
AD711,5000.0,208,0.0026911881
AD711,650.0,214,0.0009039444
AD712,0.01,373,0.00017131603
AD712,0.01,374,0.00044968975
AD712,120.0,270,0.00019198937
AD712,120.0,271,0.0004449717
AD712,150.0,378,0.0011238306
AD712,16.0,364,0.00016262953
AD712,16.0,369,0.0004268946
AD712,18.0,363,0.00012176844
AD712,18.0,368,0.00031965735
AD712,2.0,360,0.000113003436
AD712,2.0,365,0.00029665206
AD712,200.0,380,0.0015729144
AD712,22.0,362,0.00011218199
AD712,22.0,367,0.000294496
AD712,400.0,379,0.0027062136
AD712,400.0,381,0.009875845
AD712,45.0,361,0.00016142616
AD712,45.0,366,0.00042373646
AD712,90.0,273,0.00017902796
AD712,90.0,274,0.00037186188
AD713,0.01,347,9.792163e-05
AD713,10.0,1108,0.005488913
AD713,100.0,355,0.0016042091
AD713,1000.0,1109,0.010203967
AD713,1000.0,1111,0.047829747
AD713,1000.0,1116,0.008953301
AD713,1200.0,1112,0.010766799
AD713,150.0,351,0.0013442436
AD713,16.0,282,0.00071916863
AD713,16.0,343,0.00064233184
AD713,20.0,283,0.00036105732
AD713,200.0,278,0.00022537961
AD713,2000.0,1113,0.00615538
AD713,2000.0,1114,0.012780311
AD713,2000.0,1117,0.0064862906
AD713,20000.0,1115,0.007938985
AD713,3000.0,273,0.02865494
AD713,400.0,352,0.0015849371
AD713,4000.0,274,0.020848367
AD743,2.9,245,0.0018888016
AD743,4.0,246,0.0007082306
AD743,6.9,249,0.00037213287
AD743,800.0,256,0.0014167157
AD744,1000.0,621,0.008395767
AD744,1000.0,626,0.008068255
AD744,1000.0,696,0.005735824
AD744,1000.0,697,0.004464047
AD744,1000.0,698,0.005032671
AD744,1000.0,699,0.005124257
AD744,1000.0,734,0.0064236177
AD744,1000.0,786,0.010130201
AD744,10000.0,197,0.0012162072
AD744,10000.0,628,0.012799336
AD744,10000.0,700,0.013106127
AD744,10000.0,701,0.013055556
AD744,10000.0,702,0.013268105
AD744,10000.0,787,0.02044292
AD744,10000.0,789,0.028364332
AD744,11000.0,693,0.010104061
AD744,11000.0,694,0.010064951
AD744,11000.0,695,0.010229321
AD744,11000.0,788,0.019325016
AD744,1200.0,211,0.0004898221
AD744,1200.0,214,0.0002233942
AD744,1200.0,733,0.0069816737
AD744,1200.0,735,0.007360451
AD744,12520.0,727,0.008418134
AD744,1300.0,190,0.0027456468
AD744,13000.0,204,0.0007105724
AD744,13000.0,206,0.00032411152
AD744,14000.0,726,0.007878928
AD744,150000.0,627,0.0060330564
AD744,150000.0,704,0.0064261537
AD744,2000.0,689,0.010234425
AD744,2000.0,690,0.007973188
AD744,2000.0,691,0.008984771
AD744,2000.0,692,0.009147619
AD744,2000.0,715,0.0065403483
AD744,20000.0,195,0.001272788
AD744,20000.0,712,0.005285321
AD744,2310.0,732,0.005319179
AD744,2500.0,790,0.008185865
AD744,25000.0,629,0.005114724
AD744,25000.0,713,0.0071964585
AD744,25000.0,791,0.006455796
AD744,2510.0,731,0.006832909
AD744,270000.0,707,0.005603751
AD744,3200.0,191,0.0010183835
AD744,3200.0,192,0.0012308786
AD744,37000.0,624,0.005115262
AD744,37000.0,725,0.0066534677
AD744,372000.0,730,0.008824329
AD744,390000.0,708,0.004444806
AD744,4300.0,630,0.0053945845
AD744,45000.0,210,0.00017631121
AD744,4990.0,681,0.0060729785
AD744,4990.0,682,0.008055469
AD744,4990.0,683,0.0062726093
AD744,4990.0,684,0.0070699747
AD744,4990.0,685,0.0076139825
AD744,4990.0,686,0.00788373
AD744,4990.0,687,0.007853148
AD744,4990.0,688,0.0049324566
AD744,4990.0,738,0.005735618
AD744,5000.0,623,0.006733983
AD744,5000.0,711,0.0062773703
AD744,5000.0,716,0.0075518712
AD744,50000.0,213,0.00025922747
AD744,50000.0,622,0.008251201
AD744,50000.0,703,0.010081841
AD744,50000.0,729,0.014554928
AD744,52000.0,196,0.0010335782
AD744,52000.0,197,0.00044228588
AD744,600.0,192,0.0005261803
AD744,600.0,737,0.006400391
AD744,6500.0,625,0.0056344983
AD744,7000.0,717,0.009313572
AD744,7000.0,718,0.007254301
AD744,75000.0,212,0.00033495517
AD744,75000.0,215,0.00015275084
AD744,75000.0,724,0.009059245
AD744,75000.0,728,0.008382899
AD744,760000.0,796,0.0077141677
AD744,8000.0,203,0.00036814576
AD744,850.0,736,0.0062971544
AD744,9000.0,205,0.00048168597
AD745,1100.0,188,0.0017971513
AD745,12.5,201,0.00015745127
AD745,12.5,203,0.00011643181
AD745,120.0,200,0.00021778766
AD745,120.0,202,0.00016105165
AD745,150000.0,181,0.0006674061
AD745,2.9,267,0.0013687941
AD745,2.9,269,0.0013710989
AD745,20000.0,195,0.00034241224
AD745,20000.0,196,0.00026051732
AD745,2200.0,187,0.00087506865
AD745,30000.0,182,0.001106682
AD745,4.0,268,0.0004024634
AD745,4.0,270,0.00058060896
AD745,40000.0,180,0.0012614641
AD745,5.0,206,0.0005569089
AD745,5.0,207,0.00037723096
AD745,6.9,274,0.0003614725
AD745,6.9,275,0.0002673153
AD745,75000.0,183,0.0006423716
AD746,0.01,325,9.1372625e-05
AD746,0.01,326,0.0001461226
AD746,0.01,327,0.00019403879
AD746,0.5,233,3.2167292e-05
AD746,0.5,236,3.2809912e-05
AD746,0.5,239,5.997794e-05
AD746,0.75,234,2.227121e-05
AD746,0.75,237,3.2380147e-05
AD746,0.75,240,2.596337e-05
AD746,12.0,348,0.00034167414
AD746,120.0,204,0.0009690412
AD746,120.0,206,0.0009883812
AD746,120.0,208,0.0018968676
AD746,125.0,205,0.0008707685
AD746,125.0,209,0.0010664627
AD746,13000.0,221,0.00021597845
AD746,13000.0,223,0.00019172521
AD746,13000.0,227,0.0008363079
AD746,150.0,332,0.00028130447
AD746,150.0,336,0.0012024788
AD746,16.0,319,0.00039715992
AD746,16.0,320,0.00051825977
AD746,16.0,321,0.0006881223
AD746,175.0,334,0.00029496782
AD746,175.0,339,0.0017026964
AD746,200.0,333,0.000382685
AD746,200.0,335,0.00033766462
AD746,25.0,349,0.0005151571
AD746,25.0,352,0.0006807207
AD746,25.0,357,0.0017117815
AD746,300.0,332,0.00055371196
AD746,300.0,334,0.0007509675
AD746,300.0,338,0.003458884
AD746,45000.0,222,0.0001249585
AD746,45000.0,226,0.0005434759
AD746,50000.0,224,0.00032422433
AD746,600.0,232,4.323732e-05
AD746,600.0,235,4.4101078e-05
AD746,600.0,238,8.47108e-05
AD746,65.0,337,0.0010304095
AD746,75.0,207,0.0012542313
AD746,75.0,333,0.00022369152
AD746,75.0,335,0.00032179867
AD746,75000.0,222,0.000278542
AD746,75000.0,224,0.00017655245
AD746,75000.0,228,0.00075708475
AD746,8000.0,221,0.00021009089
AD746,8000.0,225,0.0006043391
AD746,90.0,212,0.00093498087
AD746,90.0,213,0.0009536417
AD746,90.0,214,0.0018302554
AD746,9000.0,223,0.00034784104
AD781,0.01,130,0.00067471265
AD781,0.01,138,0.00039517306
AD781,0.01,146,0.00036851465
AD781,1.0,121,2.0799369e-05
AD781,1.0,131,0.0021012162
AD781,1.0,139,0.0012313899
AD781,1.0,147,0.0011483869
AD781,10.0,96,0.00015223422
AD781,100.0,123,3.5681554e-05
AD781,100.0,97,0.00023317874
AD781,1000.0,116,0.0028833228
AD781,1000.0,117,0.0031316588
AD781,1000.0,118,0.0031352455
AD781,10000.0,96,0.00036744954
AD781,10000.0,97,0.00037718925
AD781,25.0,120,1.2778002e-05
AD781,25.0,122,1.9991281e-05
AD781,250.0,128,0.000615971
AD781,250.0,136,0.00036075956
AD781,250.0,144,0.00033642206
AD781,300.0,212,0.0045584454
AD781,300.0,214,0.002997944
AD781,300.0,216,0.0028870376
AD781,4000.0,113,0.0052630687
AD781,4000.0,114,0.005715194
AD781,4000.0,115,0.0057217227
AD781,5.0,123,2.259831e-05
AD781,50.0,127,0.0006258931
AD781,50.0,135,0.00036657206
AD781,50.0,143,0.00034184274
AD781,500.0,129,0.002368561
AD781,500.0,137,0.0015555877
AD781,500.0,145,0.0014507612
AD781,500.0,213,0.0015169444
AD781,500.0,215,0.0018346135
AD781,500.0,217,0.0017110172
AD781,5000.0,197,9.373669e-05
AD781,5000.0,198,9.562806e-05
AD781,500000.0,107,0.0053665196
AD781,500000.0,109,0.0039549805
AD781,500000.0,111,0.003808805
AD781,600000.0,101,0.0021669527
AD781,600000.0,103,0.0030389403
AD781,600000.0,108,0.0021146769
AD781,600000.0,110,0.0037233
AD781,600000.0,112,0.002385039
AD781,600000.0,99,0.0047978694
AD781,700000.0,100,0.0015040926
AD781,700000.0,102,0.0018190736
AD781,700000.0,104,0.0016965241
AD781,75.0,127,0.0003698899
AD781,75.0,135,0.00021661344
AD781,75.0,143,0.00020199861
AD783,1.0,86,2.89899e-05
AD783,10.0,71,0.00032468553
AD783,100.0,72,0.0004972791
AD783,15.0,90,0.00044954484
AD783,15000.0,80,0.0020712486
AD783,2.5,88,3.1816326e-05
AD783,20.0,93,0.00035880535
AD783,2000.0,82,0.0024544133
AD783,200000.0,77,0.0017809734
AD783,250000.0,74,0.0014607224
AD783,30.0,91,0.00015937108
AD783,300.0,135,0.0030615125
AD783,350000.0,78,0.0012175088
AD783,375000.0,75,0.0006867926
AD783,50.0,94,0.00057429966
AD783,500.0,88,2.0274205e-05
AD783,5000.0,124,0.00011410323
AD783,5000.0,125,0.00011640539
AD783,5000.0,71,0.0003336059
AD783,5000.0,72,0.0003424488
AD783,600.0,136,0.0015662363
AD795,0.01,259,1.291428e-05
AD795,0.1,258,1.7910146e-05
AD795,0.6,247,0.00045582897
AD795,13.0,244,0.00033780705
AD795,20.0,227,0.00039477486
AD795,3.0,258,5.7543337e-05
